"CustomerID","Keycode","ResponseDate","PreviousOrders","MarketingChannel","Type","Zip","Age","Segment","TotalSpending","TotalPurchases"
63782254,"AY4","01/21/2010",16,"F","R",48066,92,"A",NA,NA
63802862,"AA1","01/12/2010",10,"F","R",85258,93,"A",10,1
63816268,"AE4","01/21/2010",9,"F","R",34695,100,"A",NA,NA
63832778,"AA6","01/18/2010",12,"F","R",38139,91,"A",NA,NA
63835672,"AA1","01/08/2010",10,"C","R",22968,92,"A",5,1
63958094,"BD9","01/21/2010",16,"F","R",99156,94,"A",10,1
63995567,"BC4","01/12/2010",12,"F","R",14620,95,"A",185,20
64092232,"AD5","01/14/2010",16,"F","R",94928,87,"A",1,1
64109242,"AV2","01/26/2010",9,"F","R",48910,93,"A",NA,NA
64178320,"AA6","01/02/2010",8,"E","R",78239,90,"A",47,5
64312275,"AW9","01/14/2010",17,"F","R",32904,98,"A",NA,NA
64462922,"AG2","01/08/2010",12,"E","R",46011,83,"A",NA,NA
64484488,"AA3","01/20/2010",7,"F","R",8022,88,"A",NA,NA
64528243,"AC2","01/04/2010",14,"D","R",95603,91,"A",10,1
64529100,"AF4","01/04/2010",16,"F","R",17754,95,"A",3.5,4
64560188,"AZ9","01/21/2010",14,"F","R",91105,102,"A",NA,NA
64618440,"AH7","01/20/2010",16,"F","R",8759,93,"A",35,12
64635659,"AH7","01/23/2010",11,"F","R",8742,94,"A",10,1
64703937,"BD4","01/19/2010",13,"F","R",12095,93,"A",NA,NA
64751266,"AF4","01/07/2010",12,"F","R",17325,98,"A",149,8
64756315,"AD7","01/17/2010",12,"F","R",48038,94,"A",NA,NA
64764889,"AQ1","01/26/2010",14,"F","R",47714,93,"C",NA,NA
64767205,"AA6","01/09/2010",8,"F","R",93013,99,"A",20,2
64806169,"AA4","01/21/2010",16,"F","R",60655,88,"A",NA,NA
64873656,"AH6","01/05/2010",10,"D","R",95472,95,"A",25,2
64945553,"AA4","01/21/2010",9,"F","R",53228,89,"A",NA,NA
65001265,"AA4","01/25/2010",7,"F","R",10573,83,"A",NA,NA
65102881,"AA3","01/20/2010",15,"F","R",34652,93,"A",NA,NA
65339467,"AK4","01/21/2010",12,"F","R",13760,87,"A",NA,NA
65411787,"AA6","01/12/2010",10,"F","R",44413,83,"A",NA,NA
65474132,"AA6","01/21/2010",15,"F","R",33773,91,"A",NA,NA
65509861,"BB7","01/19/2010",14,"F","R",57702,90,"A",NA,NA
65531634,"AB6","01/11/2010",8,"E","R",6002,86,"C",75,3
65550956,"AA6","01/22/2010",14,"F","R",92845,85,"A",NA,NA
65551855,"BC6","01/21/2010",15,"F","R",61108,90,"B",NA,NA
65649840,"AH6","01/26/2010",14,"F","R",7754,87,"C",175,15
65700601,"AB5","01/11/2010",14,"F","R",47620,99,"A",10,1
65928954,"AA1","01/19/2010",9,"F","R",62035,92,"A",NA,NA
66021056,"AH9","01/12/2010",9,"F","R",30904,84,"C",NA,NA
66138322,"AR5","01/18/2010",13,"F","R",27408,89,"A",80,9
66141383,"AA1","01/22/2010",11,"F","R",53095,87,"A",65,7
66220757,"AV1","01/16/2010",10,"F","R",33815,89,"A",NA,NA
66414756,"BA3","01/21/2010",10,"F","R",61614,92,"A",NA,NA
66470105,"AF8","01/15/2010",11,"F","R",97525,0,"A",NA,NA
66559493,"AC6","01/21/2010",8,"F","R",33772,82,"A",NA,NA
66725920,"AF4","01/19/2010",17,"F","R",14617,94,"A",NA,NA
66784547,"AD8","01/21/2010",6,"F","N",34241,94,"A",NA,NA
66840018,"AC6","01/11/2010",11,"E","R",34957,88,"A",NA,NA
66856659,"AV2","01/17/2010",10,"F","R",48906,92,"C",40,3
66941469,"AA3","01/21/2010",11,"F","R",NA,NA,"",NA,NA
66942905,"AF4","01/19/2010",14,"F","R",24018,87,"A",NA,NA
66965260,"AF2","01/26/2010",14,"F","R",53186,91,"A",NA,NA
66980087,"AA6","01/24/2010",5,"F","N",10579,101,"A",NA,NA
67009084,"AA4","01/26/2010",11,"F","R",60540,0,"A",NA,NA
67016873,"AA1","01/23/2010",10,"F","R",34210,88,"A",NA,NA
67035212,"AA2","01/20/2010",16,"F","R",8759,92,"A",NA,NA
67036293,"AU1","01/12/2010",15,"F","R",52235,94,"A",405,25
67059832,"AA6","01/20/2010",9,"F","R",34609,87,"A",15,1
67066472,"BA6","01/24/2010",14,"F","R",15237,92,"A",1,1
67102863,"AL3","01/26/2010",10,"F","R",49632,92,"A",48,5
67197772,"AD8","01/21/2010",12,"F","R",21207,95,"C",235,32
67203158,"AU3","01/26/2010",13,"F","R",53545,94,"A",75,8
67252288,"AA1","01/12/2010",16,"F","R",34222,91,"A",NA,NA
67343772,"AB1","01/21/2010",17,"F","R",22046,92,"A",38,4
67469908,"AF4","01/11/2010",16,"F","R",18326,81,"A",NA,NA
67483172,"AA2","01/11/2010",10,"C","R",6260,88,"A",50,1
67574624,"AA5","01/16/2010",11,"F","R",7452,94,"A",50,5
67576017,"AG6","01/22/2010",10,"F","R",12205,91,"A",245,19
67685925,"AX5","01/12/2010",11,"F","R",46324,91,"A",NA,NA
67778829,"BC5","01/18/2010",16,"F","R",14513,91,"A",5,1
67780023,"AA1","01/19/2010",16,"F","R",55439,89,"A",NA,NA
67872481,"AA3","01/19/2010",10,"F","R",33774,87,"A",NA,NA
67944330,"AD8","01/20/2010",9,"F","R",60714,96,"A",NA,NA
67944942,"AU2","01/19/2010",10,"F","R",49802,84,"A",20,1
67946046,"AA2","01/18/2010",11,"F","R",44134,87,"A",55,10
67966176,"AA2","01/20/2010",9,"F","R",33764,94,"A",NA,NA
67970160,"AE8","01/23/2010",17,"F","R",53090,92,"A",NA,NA
68068618,"AA2","01/26/2010",11,"F","R",53129,91,"A",NA,NA
68246404,"AF4","01/21/2010",11,"F","R",10523,86,"A",NA,NA
68275924,"AU7","01/26/2010",12,"F","R",37915,87,"C",NA,NA
68284827,"AZ3","01/26/2010",15,"F","R",34748,87,"A",NA,NA
68305523,"AF4","01/15/2010",17,"F","R",10990,91,"A",31,14
68344811,"AF4","01/16/2010",18,"F","R",18708,94,"A",10,1
68364033,"AF4","01/20/2010",15,"F","R",18708,92,"A",NA,NA
68404953,"AA3","01/25/2010",9,"F","R",8003,96,"A",NA,NA
68500867,"AA4","01/21/2010",9,"F","R",60201,93,"A",NA,NA
68553262,"AA2","01/21/2010",17,"F","R",47711,79,"A",NA,NA
68572643,"AD8","01/21/2010",17,"F","R",85381,95,"A",NA,NA
68718220,"AF4","01/19/2010",11,"F","R",13215,89,"A",75,3
68723725,"BE4","01/12/2010",11,"F","R",1089,91,"A",NA,NA
68832989,"AD5","01/16/2010",17,"F","R",48823,86,"A",NA,NA
69055663,"AA3","01/10/2010",10,"F","R",92692,94,"A",50,2
69134740,"BH6","01/20/2010",12,"F","R",19958,92,"A",NA,NA
69138675,"AA3","01/26/2010",10,"F","R",8831,96,"A",9.05,3
69274157,"AB5","01/26/2010",15,"F","R",6851,86,"A",NA,NA
69299378,"AA2","01/20/2010",15,"F","R",85248,92,"A",30,2
69317071,"AF4","01/06/2010",13,"F","R",14624,91,"A",NA,NA
69383388,"AA5","01/21/2010",12,"F","R",89149,79,"A",NA,NA
69411270,"AE8","01/21/2010",16,"F","R",60613,92,"A",NA,NA
69493732,"AF4","01/16/2010",9,"F","R",17011,89,"A",NA,NA
69551265,"AF4","01/12/2010",13,"F","R",14580,78,"A",NA,NA
69703395,"AF4","01/06/2010",12,"F","R",13027,94,"A",65,7
69817336,"AD3","01/20/2010",11,"F","R",33881,89,"A",NA,NA
69900827,"AB4","01/05/2010",16,"D","R",2639,89,"A",NA,NA
69916369,"AA3","01/18/2010",10,"F","R",63123,89,"A",55,5
69923357,"AL6","01/26/2010",17,"F","R",52175,91,"A",NA,NA
69939700,"AM7","01/20/2010",16,"F","R",29118,91,"A",13,2
69970093,"AA9","01/12/2010",16,"F","R",89074,81,"A",NA,NA
69988699,"AF6","01/05/2010",16,"F","R",36532,92,"A",30,3
69993582,"AA3","01/26/2010",16,"F","R",8003,93,"A",NA,NA
69999084,"AG2","01/26/2010",9,"E","R",2814,91,"A",NA,NA
70074752,"AA2","01/14/2010",14,"F","R",22207,91,"A",10,1
70216759,"AA6","01/14/2010",10,"F","N",21738,90,"A",NA,NA
70284310,"AA5","01/26/2010",17,"F","R",20817,89,"A",NA,NA
70354550,"BC6","01/12/2010",10,"F","R",61107,94,"A",NA,NA
70379854,"BA2","01/26/2010",9,"F","R",61571,91,"A",NA,NA
70390059,"AF7","01/11/2010",16,"F","R",97527,91,"B",NA,NA
70457379,"AA1","01/16/2010",7,"D","R",91301,88,"A",NA,NA
70557574,"AE2","01/26/2010",10,"F","R",6239,91,"A",NA,NA
70593033,"AF4","01/03/2010",8,"F","R",24073,90,"A",90,9
70648837,"BB1","01/20/2010",13,"F","R",23860,85,"A",NA,NA
70697362,"BC6","01/12/2010",12,"F","R",61111,101,"A",NA,NA
70839733,"BH6","01/22/2010",12,"F","R",19956,85,"A",NA,NA
70867049,"AA4","01/25/2010",11,"F","R",7728,91,"A",NA,NA
70872726,"AA3","01/13/2010",17,"F","R",15301,95,"A",NA,NA
70879721,"AA6","01/26/2010",9,"F","R",44143,82,"A",NA,NA
70892013,"AZ3","01/13/2010",10,"F","R",34797,83,"A",NA,NA
71024350,"AA4","01/25/2010",9,"F","N",46797,91,"A",NA,NA
71060172,"AJ1","01/06/2010",11,"D","R",55118,100,"A",NA,NA
71109060,"AA2","01/22/2010",11,"F","R",63124,94,"A",19,2
71199418,"AU3","01/26/2010",15,"F","R",53548,92,"A",70,7
71252324,"AF5","01/15/2010",13,"F","R",34420,87,"C",NA,NA
71303838,"AF8","01/05/2010",17,"F","R",59601,95,"A",4.5,2
71363147,"AA3","01/20/2010",16,"F","R",34684,89,"A",50,5
71393888,"AD8","01/26/2010",14,"E","R",3431,95,"A",10,1
71459812,"AF8","01/21/2010",9,"F","R",97058,94,"A",NA,NA
71509962,"AF4","01/05/2010",11,"F","R",18504,79,"A",NA,NA
71588149,"AF4","01/26/2010",15,"F","R",21532,90,"A",NA,NA
71646988,"BD7","01/19/2010",14,"F","R",46637,92,"A",NA,NA
71659312,"AG5","01/13/2010",17,"F","R",12033,0,"A",NA,NA
71762777,"AA5","01/06/2010",15,"D","R",89014,89,"A",NA,NA
71764732,"AB5","01/22/2010",9,"F","R",48221,85,"C",10,1
71766950,"AX7","01/19/2010",13,"F","R",55421,88,"A",20,3
71774277,"AF4","01/05/2010",11,"F","R",22630,93,"A",NA,NA
71836050,"BB1","01/19/2010",10,"F","R",48328,87,"A",NA,NA
71880306,"BC4","01/12/2010",16,"F","R",14610,88,"A",7.5,1
71912026,"AE4","01/14/2010",11,"F","R",15217,96,"A",248,17
71942080,"AA6","01/14/2010",12,"F","R",92056,90,"A",NA,NA
71959340,"AA4","01/23/2010",10,"F","R",89012,91,"A",1,1
72042492,"AF4","01/15/2010",13,"F","R",10990,83,"A",NA,NA
72074818,"AW5","01/13/2010",16,"F","R",3103,85,"A",NA,NA
72140577,"AA5","01/21/2010",17,"F","R",90808,90,"A",15,1
72212152,"BB3","01/20/2010",10,"F","R",97365,81,"A",NA,NA
72237563,"AA3","01/21/2010",17,"F","R",34285,92,"A",NA,NA
72341134,"AX5","01/18/2010",8,"F","R",19063,90,"A",NA,NA
72391816,"AA5","01/12/2010",12,"F","R",98136,89,"A",10,1
72410616,"AF4","01/05/2010",12,"F","R",25302,92,"A",NA,NA
72444227,"AF4","01/26/2010",16,"F","R",14218,99,"A",NA,NA
72504517,"AA2","01/22/2010",15,"F","R",33825,92,"C",20,2
72594963,"AA1","01/26/2010",16,"F","R",2184,97,"A",NA,NA
72595747,"AG5","01/13/2010",17,"F","R",12189,92,"A",NA,NA
72647464,"AH6","01/22/2010",5,"F","N",8722,97,"A",NA,NA
72726284,"AF4","01/07/2010",16,"C","R",7041,92,"A",NA,NA
72782220,"AF4","01/12/2010",12,"F","R",17011,90,"A",NA,NA
72949605,"BD1","01/21/2010",9,"F","R",93110,72,"A",NA,NA
73028581,"BB6","01/13/2010",14,"F","R",81006,95,"A",70,5
73080210,"AR4","01/23/2010",16,"F","R",27410,97,"A",NA,NA
73307498,"BE1","01/20/2010",10,"F","R",99216,89,"A",18,2
73394686,"BF5","01/25/2010",13,"F","R",17857,88,"A",290,13
73414849,"AE3","01/15/2010",10,"F","R",63376,70,"A",NA,NA
73415853,"AB5","01/04/2010",9,"E","R",6457,69,"A",NA,NA
73461477,"BE8","01/21/2010",17,"F","R",10310,90,"A",NA,NA
73577611,"AF4","01/11/2010",16,"F","R",24078,86,"A",NA,NA
73686180,"AD5","01/11/2010",12,"C","R",23113,78,"A",NA,NA
73701211,"AB5","01/21/2010",11,"F","R",48221,95,"C",NA,NA
73814238,"AA3","01/21/2010",9,"F","R",85206,94,"A",NA,NA
73874000,"AH8","01/20/2010",15,"F","R",28779,91,"A",NA,NA
73985566,"AM2","01/17/2010",11,"F","R",95969,94,"A",65,5
73996290,"AA6","01/25/2010",15,"F","R",10598,87,"A",NA,NA
74102609,"AX7","01/20/2010",17,"F","R",56329,92,"A",NA,NA
74207457,"AK6","01/21/2010",15,"F","R",61701,94,"A",10,1
74246919,"AT7","01/19/2010",17,"F","R",2664,89,"A",NA,NA
74314790,"AB5","01/03/2010",10,"E","R",6016,91,"A",NA,NA
74344730,"AA2","01/19/2010",10,"F","R",21090,92,"A",NA,NA
74349226,"AA1","01/13/2010",13,"F","R",34698,97,"A",NA,NA
74351321,"AC3","01/13/2010",14,"F","R",90746,87,"C",70,4
74414756,"AR5","01/20/2010",11,"F","R",27205,88,"A",NA,NA
74437765,"AA2","01/25/2010",13,"F","R",93110,93,"A",207,26
74448556,"AE2","01/20/2010",16,"F","R",63119,88,"A",20,2
74461377,"AG4","01/19/2010",12,"F","R",44281,89,"A",NA,NA
74463787,"AA5","01/16/2010",16,"F","R",7662,90,"A",50,5
74472135,"BH1","01/19/2010",12,"F","R",19380,92,"A",NA,NA
74482688,"AA2","01/15/2010",14,"F","R",20906,88,"A",NA,NA
74489899,"AK2","01/22/2010",15,"F","R",7601,92,"A",NA,NA
74501685,"AB9","01/19/2010",9,"F","R",19446,91,"A",80,8
74676941,"AU6","01/13/2010",16,"F","R",37918,96,"A",NA,NA
74703844,"BC5","01/21/2010",13,"F","R",14626,96,"A",15,2
74736299,"AA8","01/12/2010",11,"C","R",2459,95,"A",NA,NA
74773094,"AF4","01/07/2010",11,"F","R",13029,85,"A",30,2
74801366,"BD5","01/22/2010",13,"F","R",18510,83,"A",NA,NA
74836867,"BD1","01/25/2010",16,"F","R",93454,89,"A",NA,NA
74880089,"AH4","01/26/2010",10,"F","R",60193,83,"A",NA,NA
74894189,"AJ7","01/24/2010",15,"F","R",24870,89,"A",NA,NA
74950098,"BE4","01/22/2010",9,"F","R",1089,87,"A",NA,NA
74960626,"AF4","01/05/2010",7,"F","R",10950,90,"A",25,1
75035402,"AF4","01/20/2010",19,"F","R",14226,97,"A",NA,NA
75047209,"AA2","01/17/2010",10,"F","R",85205,93,"A",NA,NA
75123414,"AA5","01/25/2010",9,"F","R",21234,87,"A",NA,NA
75248716,"AB3","01/09/2010",15,"E","R",45459,86,"A",NA,NA
75298000,"AE8","01/20/2010",12,"F","R",98520,92,"A",120,20
75400291,"AE7","01/26/2010",12,"F","R",53072,87,"A",NA,NA
75488015,"AA6","01/19/2010",12,"F","R",44720,95,"A",20,2
75559518,"AV1","01/26/2010",13,"F","R",33803,88,"A",NA,NA
75564260,"AA1","01/26/2010",12,"F","R",18901,94,"B",NA,NA
75591693,"AC6","01/25/2010",14,"F","R",33572,80,"A",NA,NA
75689372,"AA4","01/24/2010",17,"F","R",10990,94,"A",NA,NA
75702415,"AF6","01/10/2010",15,"F","R",80538,96,"A",75,6
75711978,"AH6","01/26/2010",12,"F","R",7747,95,"A",50,5
75715680,"AA5","01/20/2010",17,"F","R",2852,90,"A",NA,NA
75731125,"AE4","01/10/2010",12,"D","R",77520,94,"A",NA,NA
75770578,"AA6","01/21/2010",9,"F","R",33756,91,"A",NA,NA
75775452,"AG3","01/19/2010",16,"D","R",34119,93,"A",NA,NA
75776856,"AA3","01/25/2010",11,"F","R",93105,91,"A",NA,NA
75807008,"AF4","01/17/2010",17,"F","R",17702,86,"A",NA,NA
75844712,"AA3","01/21/2010",7,"F","R",19064,89,"A",NA,NA
75920678,"AT1","01/15/2010",11,"F","R",77087,90,"B",NA,NA
75940338,"AE2","01/16/2010",12,"F","R",92646,94,"A",50,1
75993956,"AA3","01/13/2010",7,"F","R",90212,89,"A",NA,NA
76062124,"AF4","01/26/2010",12,"F","R",24112,95,"A",25,3
76126101,"AF4","01/16/2010",11,"F","R",17901,91,"A",30,2
76137009,"AF4","01/25/2010",16,"F","R",17754,85,"A",NA,NA
76164268,"AF4","01/11/2010",13,"F","R",18705,90,"A",70,7
76183599,"AV8","01/19/2010",12,"F","R",68310,93,"A",NA,NA
76275064,"AB7","01/25/2010",11,"F","R",6850,89,"A",NA,NA
76305028,"AU5","01/20/2010",9,"F","R",49077,94,"A",NA,NA
76318856,"BH6","01/19/2010",13,"F","R",19707,86,"A",NA,NA
76345578,"AA5","01/20/2010",12,"F","R",21234,86,"A",NA,NA
76427921,"AF4","01/07/2010",13,"F","R",21601,82,"A",NA,NA
76435718,"AA4","01/12/2010",15,"F","R",89012,94,"A",5,1
76448273,"AV6","01/21/2010",15,"F","R",19047,98,"B",NA,NA
76517911,"AA4","01/21/2010",16,"F","R",98406,89,"A",NA,NA
76578954,"AA3","01/20/2010",9,"F","R",33772,89,"A",NA,NA
76579515,"AG6","01/24/2010",10,"D","R",6355,91,"A",NA,NA
76647056,"AA1","01/23/2010",16,"F","R",18901,98,"A",20,2
76661156,"AW4","01/21/2010",15,"F","R",6082,91,"A",NA,NA
76716869,"AF4","01/11/2010",18,"F","R",12484,98,"A",52,3
76735398,"AG2","01/19/2010",16,"E","R",85009,94,"B",NA,NA
76750637,"AA6","01/23/2010",16,"F","R",10562,90,"A",NA,NA
76752328,"BD4","01/14/2010",10,"F","R",12302,86,"A",NA,NA
76771146,"AA4","01/11/2010",14,"D","R",84790,99,"A",NA,NA
76816198,"AD3","01/25/2010",9,"F","R",48864,95,"A",NA,NA
76875749,"AA1","01/26/2010",13,"F","R",53045,0,"A",NA,NA
76908235,"AB7","01/20/2010",9,"F","R",6830,90,"A",NA,NA
76910512,"AA5","01/24/2010",9,"F","R",48315,90,"A",NA,NA
76922269,"BD3","01/21/2010",13,"F","R",31405,91,"A",10,1
76951284,"BC6","01/23/2010",15,"F","R",61114,93,"A",NA,NA
76957828,"AG2","01/05/2010",11,"E","R",77034,89,"A",NA,NA
77073765,"AK2","01/21/2010",15,"F","R",7645,101,"A",NA,NA
77092542,"BE3","01/12/2010",10,"F","R",1109,88,"A",25,1
77180974,"AF4","01/05/2010",15,"F","R",14225,92,"A",4,2
77198356,"AF6","01/05/2010",17,"F","R",30512,90,"A",NA,NA
77250124,"AT7","01/22/2010",14,"F","R",2645,91,"A",5,1
77313252,"AA6","01/13/2010",10,"F","R",92545,94,"A",NA,NA
77339281,"BD7","01/21/2010",17,"F","R",46545,87,"A",NA,NA
77402824,"AA4","01/26/2010",16,"F","R",21228,86,"A",NA,NA
77499655,"AD2","01/26/2010",14,"F","R",48451,92,"A",NA,NA
77501559,"AC8","01/26/2010",12,"F","R",8859,88,"A",NA,NA
77541175,"AF4","01/05/2010",14,"F","R",24153,89,"A",10,1
77544179,"AA8","01/21/2010",9,"F","R",48130,82,"A",NA,NA
77608842,"AF4","01/11/2010",7,"F","R",17011,79,"A",NA,NA
77706372,"AF4","01/08/2010",10,"F","R",13021,90,"A",15,2
77776409,"AA5","01/16/2010",10,"F","R",48162,87,"A",60,3
77821346,"BB3","01/25/2010",12,"F","R",97224,93,"A",75,4
77861755,"AA6","01/12/2010",17,"F","R",76012,96,"A",NA,NA
77939551,"AA3","01/21/2010",9,"F","R",92028,84,"A",NA,NA
78006418,"AZ3","01/26/2010",9,"F","R",32826,89,"B",NA,NA
78028354,"AD8","01/20/2010",13,"E","R",3446,95,"A",NA,NA
78030467,"BF2","01/20/2010",10,"F","R",22630,85,"A",NA,NA
78103082,"AA2","01/26/2010",11,"F","R",19454,94,"A",NA,NA
78189867,"AA6","01/21/2010",17,"F","R",30328,91,"A",NA,NA
78196862,"AA4","01/16/2010",9,"F","R",98406,93,"A",890,13
78226784,"AA3","01/21/2010",17,"F","R",34695,86,"A",NA,NA
78237294,"AA8","01/08/2010",10,"C","R",98908,92,"A",NA,NA
78272937,"AA3","01/21/2010",9,"F","R",93428,92,"A",90,6
78379708,"AA5","01/25/2010",10,"F","R",21234,93,"A",70,6
78425568,"AU4","01/26/2010",17,"F","R",15546,89,"A",NA,NA
78442258,"AA3","01/25/2010",11,"F","R",6378,90,"A",68,7
78461670,"BB8","01/25/2010",10,"F","R",19608,91,"A",NA,NA
78472024,"AD5","01/22/2010",15,"F","R",60633,0,"A",NA,NA
78486537,"AJ6","01/04/2010",10,"D","R",6759,91,"A",5,1
78505682,"AF4","01/05/2010",10,"F","R",17325,87,"A",NA,NA
78540218,"AT7","01/20/2010",9,"F","R",2653,90,"A",613,22
78561024,"AA5","01/26/2010",10,"F","R",15044,89,"A",NA,NA
78599842,"BB3","01/21/2010",16,"F","R",97006,95,"A",135,3
78671658,"AL8","01/23/2010",10,"F","R",29405,92,"C",NA,NA
78678612,"BA2","01/25/2010",10,"F","N",61550,92,"A",NA,NA
78692464,"AA3","01/21/2010",17,"F","R",85340,89,"A",NA,NA
78706009,"AA5","01/12/2010",10,"F","R",98112,89,"A",50,2
78708716,"AF4","01/16/2010",10,"F","R",41102,89,"A",NA,NA
78759024,"AF4","01/06/2010",11,"F","R",14218,94,"A",NA,NA
78775079,"AA4","01/25/2010",8,"F","R",60174,95,"A",NA,NA
78826849,"BB3","01/23/2010",9,"F","R",97225,95,"A",NA,NA
79018115,"AA5","01/12/2010",13,"F","R",98053,91,"A",NA,NA
79080446,"AJ5","01/15/2010",15,"D","R",77904,88,"A",NA,NA
79101622,"AE1","01/11/2010",17,"D","R",17110,94,"A",NA,NA
79232971,"AA1","01/14/2010",11,"F","R",93402,93,"A",NA,NA
79274536,"AF4","01/10/2010",11,"F","R",13215,97,"A",1,1
79322988,"AA3","01/21/2010",12,"F","R",23451,89,"A",NA,NA
79392262,"AA6","01/16/2010",11,"F","R",33756,90,"A",NA,NA
79393419,"BJ9","01/23/2010",10,"F","R",62040,90,"A",50,2
79403358,"AA2","01/26/2010",10,"F","N",15215,90,"A",NA,NA
79447504,"AU4","01/25/2010",11,"F","R",15501,94,"A",NA,NA
79500666,"AF4","01/25/2010",11,"F","R",22601,92,"A",NA,NA
79539649,"AA6","01/22/2010",8,"F","R",43351,85,"A",NA,NA
79573267,"AK2","01/25/2010",11,"F","R",7653,94,"A",6,2
79580346,"AA5","01/25/2010",11,"F","R",2703,88,"A",NA,NA
79626941,"AG2","01/17/2010",16,"E","R",2840,93,"A",10,1
79662268,"AB4","01/05/2010",15,"C","R",17501,89,"A",NA,NA
79708509,"AA5","01/15/2010",12,"F","R",94025,87,"A",NA,NA
79743852,"AA2","01/20/2010",11,"F","R",85375,89,"A",NA,NA
79748109,"BB2","01/25/2010",9,"F","R",97034,88,"A",NA,NA
79756565,"AX7","01/20/2010",16,"F","R",56464,91,"A",NA,NA
79760013,"AF5","01/08/2010",16,"F","R",45502,90,"A",10,1
79906004,"B9","01/21/2010",10,"C","R",46725,95,"A",NA,NA
79920807,"AA2","01/14/2010",7,"F","R",44260,91,"A",25,1
79943171,"AXD","01/26/2010",10,"F","R",2301,92,"A",101,12
79949368,"AF6","01/07/2010",18,"F","R",61354,0,"A",NA,NA
79963211,"BB4","01/22/2010",15,"F","R",4103,93,"A",NA,NA
79963302,"AF4","01/04/2010",7,"F","R",17701,90,"A",NA,NA
80022619,"AA4","01/25/2010",17,"D","R",84790,90,"A",NA,NA
80093768,"AH4","01/16/2010",17,"F","R",60005,88,"A",140,15
80102015,"AA6","01/20/2010",10,"F","R",93117,91,"A",NA,NA
80104607,"AA3","01/14/2010",9,"F","R",33776,88,"A",NA,NA
80126089,"AX7","01/25/2010",13,"F","R",55362,84,"A",5,1
80190598,"AB4","01/16/2010",9,"F","R",44090,87,"A",NA,NA
80298961,"AA1","01/11/2010",13,"F","R",62035,91,"A",NA,NA
80445992,"BF9","01/20/2010",17,"F","R",8619,95,"A",NA,NA
80689995,"AU6","01/12/2010",13,"F","N",37862,91,"A",NA,NA
80703960,"AF4","01/11/2010",9,"F","R",24588,89,"A",NA,NA
80765423,"ACE","01/21/2010",6,"F","N",44236,96,"A",NA,NA
80794274,"AE4","01/20/2010",13,"F","R",15217,96,"A",55,4
80978430,"AR6","01/14/2010",10,"F","R",17268,88,"A",NA,NA
81007445,"BF4","01/26/2010",15,"F","N",32966,76,"A",NA,NA
81037319,"AF4","01/07/2010",11,"F","R",43935,86,"A",NA,NA
81071235,"AA3","01/13/2010",11,"F","R",33774,89,"A",NA,NA
81174179,"AA6","01/25/2010",9,"F","R",22150,92,"A",NA,NA
81174849,"BE6","01/24/2010",9,"F","R",55124,87,"A",135,9
81238602,"AA2","01/20/2010",11,"F","R",48036,94,"A",NA,NA
81243917,"BE1","01/23/2010",15,"F","R",99208,93,"A",NA,NA
81257974,"AB2","01/21/2010",10,"F","N",48192,92,"A",NA,NA
81264285,"BB8","01/21/2010",17,"F","R",19607,86,"A",NA,NA
81353039,"AA1","01/14/2010",16,"F","R",85750,83,"A",NA,NA
81484891,"AA3","01/25/2010",12,"F","R",8022,90,"A",20,2
81489593,"AA3","01/18/2010",9,"F","R",63131,62,"A",50,1
81516338,"AA2","01/21/2010",12,"F","R",8759,91,"A",20,2
81590044,"AA3","01/13/2010",8,"F","R",85215,92,"A",NA,NA
81593105,"AY9","01/12/2010",11,"F","R",1301,87,"A",NA,NA
81600009,"AF1","01/25/2010",8,"E","R",66901,93,"A",NA,NA
81602104,"AZ9","01/21/2010",15,"F","R",91010,89,"A",60,6
81609000,"AA2","01/18/2010",17,"F","R",48101,83,"A",3,1
81639627,"AA6","01/25/2010",16,"F","R",23238,89,"A",NA,NA
81664104,"AA6","01/04/2010",13,"D","R",7753,91,"A",NA,NA
81680563,"AP2","01/21/2010",5,"F","N",34452,92,"A",NA,NA
81702623,"AA2","01/25/2010",10,"F","R",34231,89,"A",189,22
81716060,"AF4","01/11/2010",16,"F","R",12549,91,"A",12,5
81717795,"AA5","01/10/2010",17,"F","R",60053,89,"A",NA,NA
81720138,"AM4","01/19/2010",12,"F","R",45236,89,"A",NA,NA
81728180,"AA1","01/20/2010",9,"F","N",34698,87,"A",NA,NA
81728446,"AF4","01/04/2010",10,"F","R",14626,87,"A",60,4
81744955,"AA3","01/25/2010",13,"F","R",20191,90,"A",NA,NA
81884918,"AG2","01/21/2010",12,"E","R",85016,91,"A",10,1
81935918,"AJ6","01/22/2010",12,"D","R",6716,87,"A",NA,NA
81959884,"AD7","01/12/2010",5,"F","N",85345,0,"A",NA,NA
81962623,"AF4","01/07/2010",9,"F","R",17331,92,"A",NA,NA
81962730,"BB9","01/13/2010",9,"F","R",19606,86,"A",NA,NA
81966772,"AA5","01/20/2010",9,"C","R",85713,98,"A",NA,NA
81986192,"BA2","01/14/2010",9,"F","R",61614,92,"A",10,1
82033481,"AA4","01/13/2010",16,"F","R",6016,89,"A",NA,NA
82080474,"AA5","01/12/2010",10,"F","R",15025,89,"A",NA,NA
82098666,"AF4","01/20/2010",11,"F","R",18643,60,"A",NA,NA
82134495,"AA2","01/25/2010",16,"F","R",2330,93,"A",NA,NA
82134784,"AK2","01/23/2010",10,"F","N",7010,85,"A",NA,NA
